customer_id,customer_name,category,target_sales
450056281,FRITZ DODDY L.L.C.,RIA,
450059684,JROD DRYWALL LLC,Independent,
450056284,PIAMUNDO LLC,Regional Company,
450056285,JOSE NUNEZ CAB LLC,Insurance Company,
450056286,ESYEL TRADING LLC,Trading Platform Provider,
450056287,CAMDEN SOUTH 9TH STREET DEVELOPMENT LLC,Investment Company,
450056288,"V&P DRYWALL,PAINTING & WALL COVERING LLC",Insurance Company,
450056290,GURUKIRPA LOGISTICS LLC,Insurance Company,
450056291,QUAORS MARKETING LTD LIABILITY CO.,RIA,
450056292,CERRUTO ENTERPRISES LLC,Trading Platform Provider,
450056293,NEW LEXY NAILS & SPA LLC,Regional Company,
450056294,JANGITI ESTATES LLC,Insurance Company,
450056296,"UNITED RAIL TRANSFER, LLC",Trading Platform Provider,
450056297,ROUHANA ENTERPRISE LLC,RIA,
450056265,"INFINITE 92, LLC",Bank,
450056300,26 COTTAGE STREET LLC,RIA,
600429352,INFINITE INNOVATORS LLC,Bank,
450059078,JRRS II LLC,Independent,
450056304,THE RIGGINS COACHING INSTITUTE LLC,Insurance Company,
450056305,1 WARREN AVENUE L.L.C.,Trading Platform Provider,
450059450,JUICY BILLOWS LLC,Independent,
450056676,FUNCTION FIRST PHYSICAL THERAPY L.L.C.,Regional Company,
450058903,JVM HOME SERVICES LLC,Independent,
450056680,HOJOLA LLC,Investment Company,
450056683,DENARI HOLDING LLC,Investment Company,
450056684,SUMMIT DINING LLC,Trading Platform Provider,
450056685,MR. G & G TRUCKING LLC,RIA,
450056686,CAPE CUTTER LAWN SERVICES LLC,Insurance Company,
450056688,RCM TRUCKING LLC,Regional Company,
450056689,GROVER PHARMA LLC,Investment Company,
450056690,GARDEN REALTY OF TURNESVILLE LLC,Trading Platform Provider,
450056691,SAFE EAGLE LIMO LLC,Insurance Company,
450056692,265 WILLIAMSON LLC,Trading Platform Provider,
450057594,INSIDE JOB COACHING LLC,Bank,
450056952,INTEGRITY GROMMET LLC,Bank,
450056557,INVENTION 16 CONSULTING LLC,Bank,
450056697,MELIA INVESTMENTS LLC,RIA,
450056994,K LEADERS MARTIAL ARTS LLC,Independent,
450056700,ANNA MACHAJ LLC,Trading Platform Provider,
450057664,"K3 ESCORT SERVICES, LLC",Independent,
450056702,NEST WINDOW DECOR & MORE LLC,Insurance Company,
450058162,ISAM OKOUR UNISEX SALON LLC,Bank,
450057064,247 WILLIAMSON LLC,Investment Company,
450057846,ISRAE 1 LLC,Bank,
450056645,KAYO CONSTRUCTION LLC,Independent,
450057067,ADONAI C & M TRUCKING SERVICES LLC,Insurance Company,
450057068,1539 MUNN LLC,Trading Platform Provider,
450059692,IVETTE LOPEZ CORP,Bank,
450057071,WILLIAM STREET REALTY LLC,Investment Company,
450057072,MNF HOLDINGS LLC,Investment Company,
450057073,"14 VILLAGE PARK, LLC",RIA,
450057074,THE EMET GROUP LLC,Insurance Company,
450057076,SAI NEWSSTAND LLC,RIA,
450058690,IVY LEAGUE BRANDS LLC,Bank,
450057078,LESSLY CONSTRUCTION L.L.C.,Investment Company,
450057079,RELIABLE TRANZ LLC,RIA,
450057080,COCINA BRANDS LLC,Regional Company,
450057081,REANNA BELLA SALON LLC,Insurance Company,
450057082,JENNIFER EDWARDS ASSOCIATES LLC,Insurance Company,
450057083,ELI'S DELIVERY LLC,Trading Platform Provider,
450057084,ION EQUITY GROUP LLC,Investment Company,
450057085,"NEW ADVANCED MEDICAL SERVICES GROUP, LLC",Investment Company,
450057077,J B KELLY CONSTRUCTION LLC,Bank,
450057087,MICHAEL Z PHOTOGRAPHY LLC,Regional Company,
450057088,THE FAMILY COLLECTIVE LLC,Insurance Company,
450057438,BUY-BUY-SELL LLC,Regional Company,
450056358,J&M COMPANIES LLC,Bank,
450057440,FLYNN LANDSCAPING LLC,Trading Platform Provider,
450057441,A AND L POWER WASH LLC,Investment Company,
450056015,J&T FORMULA SERVICES LLC,Bank,
450057679,KELLY WILSON ENTERPRISES LLC,Independent,
450057444,107 MONMOUTH ROAD LLC,Investment Company,
450057445,DJME TRUCKING LLC,RIA,
450056332,KELLY'S WINDOW CLEANING LLC,Independent,
450057447,THOMPSON CAPITAL PARTNERS LLC,Investment Company,
450057882,"KHD VENTURE, LLC",Independent,
450057450,CHECROD DISTRIBUTORS LLC,Insurance Company,
450057451,REDWOOD LANDSCAPING LLC,RIA,
450057452,VERITAS CONSTRUCTION MANAGEMENT LLC,Insurance Company,
450057453,JAY'S SMOKE SHOP LLC,RIA,
450057454,ANTHONY MICHAEL INVESTMENTS LLC,Investment Company,
450057455,BRAIDBOOK LLC,Trading Platform Provider,
450059822,"KIRCHNERSOLUTIONS, LLC",Independent,
450057457,N-TACT CLEANING LLC,Regional Company,
450057459,LONGEVITAS LLC,Investment Company,
450057462,MOCASSO LLC,Regional Company,
450057463,RACITE FARMS LLC,RIA,
450057464,OILS4LIFE LLC,Insurance Company,
450057811,AK EXPRESS LIMITED LIABILITY COMPANY,Regional Company,
450057812,POWER GRAPHICS 360 LLC,Investment Company,
450057572,JACKANDDAISY LLC,Bank,
450057816,ENTHUSIASTIC BEAUTY SALON & SPA BY SONIA LLC,Regional Company,
450057817,CAYLEYS CORNER LLC,Trading Platform Provider,
450057818,ALLIANCE CAPITAL FUNDING LLC,RIA,
450059217,JADOC LIMITED LIABILITY COMPANY,Bank,
450057120,JAI GIRIRAJ JEE LLC,Bank,
450057992,"KLEMMTASTIC ENTERPRISES, LLC",Independent,
450057826,CYL WAINWRIGHT LLC,Insurance Company,
450058941,JAMONK LLC,Bank,
450057828,YAMI ENTERPRISE LLC,Trading Platform Provider,
450057829,ONE COOPER RESIDENTIAL LLC,Insurance Company,
450059524,"KOKUSHIKAI JUDO ACADEMY, INC.",Independent,
450059742,JASBOS AUTO TRADERS LLC,Bank,
450059444,"JEM FOOD CONCEPTS, LLC",Bank,
450059794,JENSEN MOBILE ABRASIVE BLASTING LLC,Bank,
450056036,"JERSEY EXPRESS TRANSPORTATION, INC.",Bank,
450058205,ALAN'S CONTRACTOR LLC,Trading Platform Provider,
450058206,POD REAL ESTATE LLC,Insurance Company,
450057483,JES DOMACASSE PHOTOGRAPHY LLC,Bank,
450058208,DITZ GLITZ GLAM LLC,Trading Platform Provider,
450058209,DIRT B GONE LLC,Investment Company,
450059854,KRISCINDERELLA'S DOMESTIC CLEANING SERVICE LLC,Independent,
450058211,JMMM CONSULTING LLC,Regional Company,
450058213,AHAVA AT DOLCE VISO LLC,Trading Platform Provider,
450058214,ALEXANDER CAPITAL MANAGEMENT LLC,Insurance Company,
450058217,NICOLE DICOSTANZO LLC,Insurance Company,
450058218,DEE MATT CUSTOM BUILDERS LLC,Insurance Company,
450058896,KUSTOM PROPERTIES L.L.C.,Independent,
450058222,EL TIWINZA CONSTRUCTION LLC,Trading Platform Provider,
600429508,JEWISH LINK DESIGN GROUP LLC,Bank,
450058225,TO SEEK YOGA LLC,Trading Platform Provider,
450056176,JMR LOGISTICS CORP,Bank,
450058571,WHOLESALE AND EXPORTING CONSULTANTS LLC,Regional Company,
450058572,BROOKFIELD FOREST LLC,Insurance Company,
450058573,885 S 17TH ST ASSOCIATES LLC,Regional Company,
450058574,ALFA DIGESTIVE DISEASE CENTER LLC,Regional Company,
450058576,PRISTINE CLEAN TEAM LLC,RIA,
450057244,LA INTERNATIONAL WIRELESS LLC,Independent,
450057326,JOSH GENERAL CONTRACTOR LLC,Bank,
450058580,31 HANSON LLC,Investment Company,
450057936,JP DRYWALL LLC,Bank,
450058619,LAKAY NEW VENTURE LLC,Independent,
450058589,SCS CLEANING LLC,RIA,
450057781,LAKE STREET ASSOCIATES LLC,Independent,
450059562,LAURA UNKLES CONSULTING LLC,Independent,
450058592,"4JAYS REAL ESTATE GROUP, LLC",Investment Company,
450058593,LONDON CONSTRUCTION SERVICES LLC,Investment Company,
450058594,JERSEY BREAD AND FOOD GROUP LLC,Investment Company,
450058595,VITA PROSPERE LLC,Investment Company,
450056905,LAUREL MARKETING LLC,Independent,
450058949,HIT IT HARD FABRICATION LLC,Insurance Company,
450058950,"RECLOTHING, LLC",Investment Company,
450058951,LEGACY CUTS LLC,Investment Company,
450058952,DANARTI DESIGN LLC,Insurance Company,
450058953,233 BURNETT AVENUE LLC,RIA,
450059178,JS BAAKK LLC,Bank,
450058955,"WEST CRESCENT REALTY, LLC",Trading Platform Provider,
450058956,"ARM3D, LLC",RIA,
450058957,LAW OFFICES OF JOHN N. HOLLY LLC,Insurance Company,
450058958,KREDIT KONCEPTS FINANCIAL SERVICE LLC,Trading Platform Provider,
450058959,SJ ESTHETIC L.L.C.,Investment Company,
600429359,JS CONTRACTING LLC,Bank,
450057378,LAVERY LANDSCAPING LLC,Independent,
450055995,"LAWRENCE HOME REPAIR, LLC",Independent,
450058963,TRI HILL LLC,RIA,
450059880,JUGAD PROPERTIES LLC,Bank,
450057233,LD USED APPLIANCE II LLC,Independent,
450058966,RHINGO PRO LLC,Insurance Company,
450058969,SHRI RAYARU LLC,Trading Platform Provider,
450058970,CM MANHATTAN LLC,Regional Company,
450057757,JUSTLH LLC,Bank,
450058972,I&G CASTLE LLC,Trading Platform Provider,
450058973,"SCHERER DESIGN GROUP, LLC",Investment Company,
450059698,"LEE FAMILY ONE, LLC",Independent,
450058067,JVS123NJ LLC,Bank,
450056310,RAMBLING DODGER LLC,Insurance Company,
450056311,DOUBLE M SUBSIDIES LLC,Regional Company,
450056312,ALL4PAWZ LLC,Trading Platform Provider,
450057531,LEE PROPERTIES LLC,Independent,
450056314,MUSE MARKETING AND CREATIVE LLC,Insurance Company,
450056315,GUZMAN FAMILY ENTERPRISE LLC,Insurance Company,
450056317,JTJ SECURITY CONSULTING LLC,RIA,
450058617,K 123 7TH AVENUE LLC,Bank,
450056319,12 HASTING AVENUE LLC,Insurance Company,
450056320,"WEBTALISMAN, LLC",Investment Company,
450056220,KEVINS MOBILE AUTO CARE INC,Bank,
450056322,F & G HOME REMODELING SERVICES LLC,Trading Platform Provider,
450056454,LEE'S GET BEAUTY WORKS II INC,Independent,
450058029,LEGASPI ENTERPRISE LLC,Independent,
450056328,DIGOMI LLC,Investment Company,
450056329,EMILY JOY LLC,RIA,
450057131,LENASI LIMITED LIABILITY COMPANY,Independent,
450056333,VILLALBA TAXI LLC,Trading Platform Provider,
450059062,KHS CLEANING LLC,Bank,
450056705,1406 MAPLE LLC,Regional Company,
450056477,LIBERTY SPINE & REHAB LLC,Independent,
450056708,COCO AND RICARDO SERVICES LLC,Trading Platform Provider,
450056709,FREE TO BE CHIC LLC,Insurance Company,
450056710,NJM CONSTRUCTION LLC,Trading Platform Provider,
450059153,"LINDA SHIELDS, THE JERSEY SHORE MEDIUM LLC",Independent,
450056712,BRAXEL CONSTRUCTION LLC,Investment Company,
450056714,LUZMAR STORE ENTERPRISES LLC,Trading Platform Provider,
450057552,"KIMBERLY HOUGHTALING, LCSW LLC",Bank,
450056716,AT YOUR SERVICES CONSTRUCTION LLC,Regional Company,
450056717,YASMIN SISTER'S PINAS LOCAS POBLANAS LLC,RIA,
450058343,LIVING CLEAN HOMES LLC,Independent,
450056719,"653 HAPPY FEET REFLEXOLOGY, LLC",Investment Company,
450056720,BE ADDICTED SMART HOME LLC,Trading Platform Provider,
450056531,LIZZY SWICK NUTRITION LLC,Independent,
450056722,ALL SEASONS LAWN LLC,Investment Company,
450056723,CHANGE AGENTS FOR ORGANIZATIONAL SUCCESS L.L.C.,Investment Company,
450056725,LUDOVICACLOTH LLC,Regional Company,
450057868,KINNEY LISOVICZ REILLY & WOLFF PC,Bank,
450056728,FUEGO GRILL LIMITED LIABILITY COMPANY,Regional Company,
450056729,THE BEAUTY ROOM LLC,RIA,
450056730,JANE'S BEAUTY SUPPLY LLC,RIA,
450056731,TRIBAL TIES LLC,Trading Platform Provider,
450057091,OBALDO'S ROOFING & HOME IMPROVEMENT LLC,RIA,
450057092,KLUBHOUSE TECHNOLOGIES LLC,Trading Platform Provider,
450057093,PINNACLE PHARMA MANAGEMENT LLC,Trading Platform Provider,
450057094,JM FOOD GROUP 5 LLC,RIA,
450058012,LJ REGULATORY CONSULTING LLC,Independent,
450057096,ECOLOGIC ABODE LLC,Insurance Company,
450057097,ELEGANT INCORPORATED ASSOCIATES LLC,Insurance Company,
450057098,325 KEER AVENUE ASSOCIATES LLC,RIA,
450056703,KITTATINNY MOUNTAIN FARM LLC,Bank,
450057100,CREATE POSSIBILITIES LLC,RIA,
450057102,M N A TRUCKING LLC,Regional Company,
450057103,EPROCESSOR LLC,RIA,
450057436,LOIDA A VILLANUEVA LLC,Independent,
450057105,CUSTOM BOOT SALES LLC,Regional Company,
450059465,KNIGHTS OF THE INFERNO INTERNATIONAL CORPORATION,Bank,
450059705,LOTS LIQUIDATORS LIMITED LIABILITY COMPANY,Independent,
450057108,HEE LOK ASIAN CUISINE LLC,Insurance Company,
450057109,HITECHVISION LABS LLC,Trading Platform Provider,
450057110,CHARIS BIOPHARMA CONSULTING LLC,Trading Platform Provider,
450057111,DONNA ZABLATZKY EA LLC,Trading Platform Provider,
450057112,TATTOOS BY JORDAN OCELLO LLC,Regional Company,
450057113,VM INVESTMENTS II LLC,Investment Company,
450057626,KNOCKERBALL OF CHERRY HILL LIMITED LIABILITY CO,Bank,
450057115,JASMINE HOLDINGS LLC,Investment Company,
450057116,C&N TRANSPORTATION LLC,Regional Company,
450057465,LIMITLESS ACADEMY LLC,Investment Company,
450057823,LOVING HOME HEALTHCARE LIMITED LIABILITY COMPANY,Independent,
450057467,NIVARA LLC,Trading Platform Provider,
450056031,"LUSCH CONSULTING SERVICES, LLC",Independent,
450057470,AL COFFEE GO ROUND LLC,RIA,
450057119,M & H WHOLESALERS INC,Independent,
450057472,KARLA'S HOUSE CLEANING LLC,Regional Company,
600429616,"M.E. FINESSE, LLC",Independent,
450057474,THOMAS SCURALLI LLC,Investment Company,
450057475,"24 NORTH 3RD HP REAL ESTATE, LLC",Insurance Company,
450057476,LARO CONSTRUCTION LLC,Regional Company,
450058304,"M.I.T.O.S CONSULTING, LLC",Independent,
450057480,TREND EXECUTIVE PROTECTION SERVICES LLC,Regional Company,
450056704,K-WORLD TV INC,Bank,
450057482,ANCHOR DRYWALL LLC,RIA,
450059891,L G T GENERAL CONSTRUCTION LLC,Bank,
450057486,ODIN CONSULTING LLC,RIA,
450057487,INVISIONTECH LLC,Trading Platform Provider,
450057488,JESTERSON LLC,RIA,
450057489,SKYTECK L.L.C.,Trading Platform Provider,
450057835,SKYSTAR EXPRESS LLC,Insurance Company,
450058843,L2C STUDIOS LLC,Bank,
450057837,K & M NAIL LLC,Regional Company,
450057839,288 SUSSEX ASSOCIATES LLC,Trading Platform Provider,
450057840,FARNSWORTH C-STORE LLC,RIA,
450058851,M3 TRADING LLC,Independent,
450057842,THE SANCHEZ J GROUP L.L.C.,Trading Platform Provider,
450057843,CR LADY LLC,Regional Company,
450059321,"LAQUATRA, INC.",Bank,
450057845,IMARK SYSTEMS LLC,Insurance Company,
450058271,LARCH INVESTMENTS LLC,Bank,
450057847,267 NJR LLC,Trading Platform Provider,
450057848,"MAK MANAGEMENT CONSULTING GROUP, LLC",Regional Company,
450057850,"IDEAL GENETICS, LLC",Trading Platform Provider,
450057851,FELDCAR INVESTMENT LLC,Regional Company,
450058591,"MAD1 HOLDINGS, LLC",Independent,
450059852,MADDEN LAW LLC,Independent,
450057855,TROMPOS CONSTRUCTION LLC,Insurance Company,
450057857,NICK & BOB LLC,Regional Company,
450057858,"BABY BUBBLES AND ME, LLC",RIA,
450057859,"NEW JERSEY PROPERTY MANAGEMENT STAFFING, LLC",RIA,
450057860,CLARA P SUROWITZ MD LLC,Regional Company,
450056711,"MADISON AVE MANAGEMENT, LLC",Independent,
450057862,"TAMER'S GRILL, LLC",Insurance Company,
450058228,ASK SPORTS AND ENTERTAINMENT LLC,Regional Company,
450058229,UPWARD MOVEMENT & POSITIVE IMPACTS CONSULTING LLC,Regional Company,
450058230,DYNAMIC TECHNOLOGIES LLC,Insurance Company,
450058234,PIERCE LITTLE SCHOLARS KIDS ACADEMY LLC,RIA,
450058235,M A T CONTRACTOR LLC,Trading Platform Provider,
450058236,KOOL DAZE LLC,Regional Company,
450056419,MAGNETIC TOP TEN EARNERS LLC,Independent,
450058238,VIP RENOVATION LLC,Insurance Company,
450058239,BEAR LANDSCAPING & PROPERTY MAINTENANCE LLC,Trading Platform Provider,
450058240,"RILES INVESTMENT CLUB, LLC",Investment Company,
450058245,SAN GENNARO RESTAURANT LLC,Regional Company,
450058246,XAVI ENTERPRISES LLC,Investment Company,
450058247,DEPOT EXPRESS LLC,RIA,
450058250,HELEN NAIL LLC,RIA,
450058251,NICK'S ODDYSEE LLC,Regional Company,
600429497,"LAW OFFICES OF REGINA I. RODRIGUEZ, ESQ.",Bank,
450058598,FLANMART LLC,Investment Company,
600429355,"LCPJJ LINDENWOLD, LLC",Bank,
450058601,MARISSA AND MICHAEL PROPERTIES LLC,Investment Company,
450056608,MALPRACTICE ONE LLC,Independent,
450058603,PARDALIS LAW LLC,Insurance Company,
450058604,TOTALLY CLEAR BUSINESS SOLUTIONS L.L.C.,Trading Platform Provider,
450058606,42 MERCURY STREET LIMITED LIABILITY COMPANY,Insurance Company,
450058608,BAYONNE PURCHASE LLC,Trading Platform Provider,
450058609,LAKES PROPERTIES LLC,Regional Company,
450058610,BEAUTIFUL SERVICE LLC,Insurance Company,
450056117,LDG CONSULTING LLC,Bank,
450058612,GORA BROTHERS CONSTRUCTION LLC,Investment Company,
450058613,TEPSTAR LLC,Regional Company,
450058614,ROYAL TALENT L.L.C.,Regional Company,
450058615,TAKHAR EXPRESS LLC,Investment Company,
450057333,LEE'S SERENITY NAILS LLC,Bank,
450057975,"MANDALA MEDIA, LLC",Independent,
450058621,122 WATSON LLC,RIA,
450058622,YOUTH EVOLUTION ACADEMY L.L.C.,Regional Company,
450058976,DRAGONS FAIR LLC,Investment Company,
450058977,DISPATCH READY LLC,RIA,
450058978,NORTH JERSEY BAGEL CAFE LLC,Investment Company,
450059447,MARATHON PAINTING AND HOME IMPROVEMENT LLC,Independent,
450058980,S&B ESTATES LLC,RIA,
450058981,"132 HARTSHORN JMPOG, LLC",Investment Company,
450056326,MARIO MEDINA FITNESS LLC,Independent,
450058985,INTEGRITY CLEANING SERVICES OF CENTRAL NJ LLC,Investment Company,
450057468,MARKET PLACE GALLERIA LLC,Independent,
450058987,T&T CARRIERS LLC,Trading Platform Provider,
450058988,EAST COAST AUTOMATION SALES LLC,Insurance Company,
450058990,ESTRADA GENERAL CONSTRUCTION LLC,Trading Platform Provider,
450058991,J & F CONTRACTORS & LANDSCAPING PROS LLC,Investment Company,
450059548,LGNA ELITE LLC,Bank,
450057177,MARMEE PROPERTIES LLC,Independent,
450058994,COMMANDER EXPRESS LLC,Trading Platform Provider,
450058995,MARIE FROMAGE LLC,Insurance Company,
450058996,MEYNO CONSTRUCTION LLC,Insurance Company,
450058997,"AATSI, LLC",Investment Company,
450056196,MARSH PROPERTIES LLC,Independent,
450058999,CBD HOLDINGS II LLC,Insurance Company,
450059000,FUTURESHIFT CONSULTING LLC,Investment Company,
450056335,INTEGRITY HOME BUILDERS LLC,Investment Company,
450056336,SWEETEST MOMENTS LLC,Insurance Company,
450057041,LIAN CONSULTING LLC,Bank,
450058451,MARYANN MAJOR INC,Independent,
450056189,LIBERA SERVICES LLC,Bank,
450056341,RAM FULFILLMENT LLC,RIA,
450056342,SWS INVESTIGATIONS LLC,Regional Company,
450056343,KLEVER & SONS CONSTRUCTION & LANDSCAPING LIMITED LIABILITY COMPANY,RIA,
450056346,MAKEUP EXPRESS LLC,Regional Company,
450056347,NJN CONSULTING LLC,Insurance Company,
450056348,MARRERO TRANSPORTATION LLC,Trading Platform Provider,
450056224,MASE HOLDINGS LLC,Independent,
450056351,MR. ROGER'S LLC,Insurance Company,
450056352,BLACK FOREST TRANSPORT LLC,Regional Company,
450057854,MBD PROPERTY SOLUTIONS LLC,Independent,
450056395,LIFESTARR ENTERTAINMENT LLC,Bank,
450056355,PARADIGM DEVIATION LLC,Regional Company,
450056356,BIJOULLIE LLC,RIA,
450056878,"LIFTOFF ATHLETICS, LLC",Bank,
450056359,ALY TRANSPORTATION LLC,Regional Company,
450056360,SUN FOREST SOLUTIONS LLC,Regional Company,
450056361,55 9TH AVE LLC,Investment Company,
450056733,THE NADZAN GROUP LLC,RIA,
450056403,LOAD TO LOAD TRUCKING LLC,Bank,
450056737,ADVENTURE SHOP LLC,Investment Company,
450056739,DIAMOND BACK MASSAGE THERAPY LLC,Insurance Company,
450056741,CRESCENT GIFT LLC,RIA,
450056742,NJ TUTORING LLC,Trading Platform Provider,
450059380,MEDICO A LA MANO LLC,Independent,
450056744,EFFECTIVE MEDIA LLC,Trading Platform Provider,
450056745,LEON TECHNISOLUTIONS LLC,Regional Company,
450056746,HERDER CONTRACTING L.L.C.,RIA,
450056747,LETTUCE GET HEALTHY LLC,Insurance Company,
450056748,774 GADEK LLC,Investment Company,
450056749,THE LAW OFFICE OF GENEVIEVE FAIRCLOUGH LLC,Investment Company,
450057932,MEN IN TRANSIT A SECOND CHANCE LLC,Independent,
450056751,WINDSOR HLZ LLC,RIA,
450056752,HYDRO TRANSPORTATION LLC,Investment Company,
450056753,JV ASPHALT CONSULTING SERVICES LLC,Insurance Company,
450056754,GO BLUEPRO LLC,Trading Platform Provider,
450056755,FORREST ENTERPRISE LLC,Trading Platform Provider,
450057982,"MERCURY CONSULTANTS, LLC",Independent,
450056757,POLLO FELICE LLC,Regional Company,
450056758,DAE HEUNG TENAFLY AMERICA LLC,Trading Platform Provider,
450057118,COUNSELING PROFESSIONALS OF SOUTHERN NEW JERSEY LLC,Trading Platform Provider,
450059226,LODDG LLC,Bank,
450057122,DURACIO DESIGNS LLC,Regional Company,
450057124,FIESTA FASHIONS LLC,RIA,
450058477,LONG VALLEY CONCERNED CITIZENS LLC,Bank,
450057126,PINNACLE FITNESS PERSONAL TRAINING STUDIOS L.L.C.,Trading Platform Provider,
450057127,BUILT TO LAST CONSTRUCTION LLC,Regional Company,
450057129,BEYOND LIMITS TUTORING LLC,Investment Company,
450057130,PATRIOT MOTORCYCLES LLC,Insurance Company,
450058688,METRO LUXURY LLC,Independent,
450057132,BUTTERMILK CUSTOM LLC,Investment Company,
450057134,79 A HOMESTEAD LLC,Insurance Company,
450057135,BASE FORM 85 LLC,Trading Platform Provider,
450057136,AD FINANCE LLC,Trading Platform Provider,
450057137,JERSEY BAGELS & DELI LLC,Insurance Company,
450057138,ALEJANDRA'S CAKES LLC,Trading Platform Provider,
450057139,PROSPEROUS PROPERTIES AND INVESTMENTS LLC,RIA,
450057141,HACKSJ LLC,Investment Company,
450057577,METRO STAR AUTO TRANSPORT INC,Independent,
450059862,LOSE THE CLUTTER LLC,Bank,
600429360,"SILK CITY ENTERTAINMENT, LLC",Regional Company,
450057491,BREAD WINNER DISTRIBUTIONS LLC,Trading Platform Provider,
450057492,XCRIPTION LLC,Insurance Company,
450057493,"NATIONAL CLOTHING USA, LLC",Trading Platform Provider,
450057494,WALLO DESIGNS LLC,Insurance Company,
450057495,HOT COTTAGE DECOR LLC,Regional Company,
450057496,LOCH5 LLC,Investment Company,
450057497,"M.E. STADTLANDER, PHOTOGRAPHER LLC",RIA,
450057498,MOUNT LAUREL COMPUTER REPAIR LLC,RIA,
450057502,SARASWATI ACADEMY LLC,Investment Company,
450057503,LOCKERROOM CONFESSIONS LLC,Trading Platform Provider,
450057504,FAITH AND SPARKLE LLC,Trading Platform Provider,
450057505,MAXX REALTY LLC,Regional Company,
450057506,NOVEER TRUCKING LLC,Trading Platform Provider,
450057508,GENESIS VAPORS LLC,Trading Platform Provider,
450057510,EXTREME RODS LLC,Insurance Company,
450056963,METROPOLITAN MAINTENANCE SOLUTIONS LLC,Independent,
450057512,IHEART REMOTE LLC,Investment Company,
450057645,"LOVE BLOSSOMS, LLC",Bank,
450057514,STRONGARM GENERAL CONTRACTING LLC,RIA,
450057515,RAINWATER COLLECTION LIMITED LIABILITY COMPANY,Regional Company,
450057864,STRATEGIC REALTY SOLUTIONS TNP LLC,Insurance Company,
450059820,LUCENT GROUP LLC,Bank,
450057867,HJFILMWORLD LLC,Investment Company,
450057869,KEITH M. KELLY JR. LLC,RIA,
450057870,111 HENRY STREET LLC,Trading Platform Provider,
450059740,MGM FLOORING INCORPORATED,Independent,
450057874,600 RUSSELL LLC,Trading Platform Provider,
450057875,AFAIRS EVENTS LLC,Investment Company,
450057876,OAK.DIGITAL LLC,Trading Platform Provider,
450057878,JOSEPH TRUCKING LLC,Investment Company,
450056693,LULI SUPPLY SHOP LLC,Bank,
450057881,ORCHID ADVISING LLC,RIA,
450059582,MI1970 TRUCK LLC,Independent,
450056620,M & A POWER TRUCKING LLC,Bank,
450057886,LCS SOLUTIONS LLC,Regional Company,
450057887,CHECKPLUS CONSTRUCTION LLC,Insurance Company,
600429462,MICHELLE GRACEFFO LLC,Independent,
450058255,IMAGE BY AVA LLC,RIA,
450058256,ARTISTA MUSIC LLC,Trading Platform Provider,
450058257,RMC ENTERPRISES LLC,RIA,
450058259,CHURROLAND LLC,Investment Company,
450058260,RED ROOM ENTERTAINMENT LLC,Insurance Company,
450057212,MIGHTY ROOTS ASCENSION LLC,Independent,
450058262,CHICKADEE INVESTMENTS LLC,Investment Company,
450056652,MILROSE HARRISON REALTY LLC,Independent,
450058264,MRBH CONSULTING L.L.C.,RIA,
450058265,MER TRUCKING LLC,Trading Platform Provider,
450058266,AMBABEN LLC,Insurance Company,
450058267,J & C TRANSPORT SERVICES L.L.C.,Investment Company,
450059395,M & H CONSTRUCTION LLC,Bank,
450058270,CHIQUITINES FAMILY CHILD CARE LLC,RIA,
450057866,M K M PROPERTIES MANAGEMENT LIMITED LIABILITY COMPANY,Bank,
450058579,MADISON DRYWALL LLC,Bank,
450058273,LOP CAPITAL LLC,RIA,
450058274,WARNER FAMILY AND SPORTS CHIROPRACTIC LLC,Investment Company,
450058276,JUNGAL TRUCKING LLC,Regional Company,
450059642,MJA HOLDINGS L.L.C.,Independent,
450057666,"MOBILE CLICK, INC.",Independent,
450058279,LULA SISTERS NJ LLC,Trading Platform Provider,
450059364,MAESTRO EXTERIORS INC,Bank,
450058626,REALTY NETWORK LLC,Regional Company,
450058627,SHOP ON MOUNT KEMBEL LLC,RIA,
450058629,THERAPY AT HOME LLC,Insurance Company,
450058630,REGISTER POP SOLUTIONS LLC,RIA,
450058631,18 45TH STREET LIMITED LIABILITY COMPANY,Insurance Company,
600429428,"MOE'S OF TOMS RIVER, LLC",Independent,
450056309,MAGIC TAX INC SERVICES L.L.C.,Bank,
450058636,RESTAURANT SPORTS CLUB LLC,RIA,
450058637,THE BOZA GROUP 2 LLC,Trading Platform Provider,
450056402,MAJOR LEAGUE ADVERTISING SALES LLC,Bank,
450058639,GOLDEN TOUCH EVENTS LLC,Trading Platform Provider,
450058640,FE HOLDINGS LLC,Investment Company,
450058641,ART MORA NJ LLC,Insurance Company,
450058642,KRUEGER LAWN CARE LLC,Regional Company,
450058643,R&S RESTORATIONS LLC,Insurance Company,
450058644,OMNI RUCK LLC,Investment Company,
450058645,PALMIERE INVESTMENTS BERKELEY LLC,RIA,
450059002,AMEER TRUCKING LLC,Investment Company,
450059004,DEV-TAC LLC,Regional Company,
450059005,AMERICAN EAGLE GROUP LLC,Insurance Company,
450059007,DARK SIDE MUSIC LLC,Trading Platform Provider,
450057969,MOH CAPITAL 26 LLC,Independent,
450059009,"ISARTE COMUNICATION, LLC",Investment Company,
450059010,THE NEW SHOE SOCIETY L.L.C.,Trading Platform Provider,
450059107,MAJOR LEAGUE BILLING LLC,Bank,
450059012,FREEDOM LIVING LLC,Regional Company,
