txn_id,txn_date,contact_id,ticker,sales,redemptions
422951686,1/31/2016,495819799,FFFGX,0,-8683.5
422951687,3/21/2016,623834852,PREMX,0,-2285.2
422951688,2/6/2015,480965156,POAGX,0,-15200
422951689,2/26/2016,434621263,VFSUX,0,-1065
422951690,7/28/2015,268457973,FHAIX,0,-5734.08
422951691,1/29/2016,312403053,VFIFX,0,-2581.12
422951692,1/29/2015,965256311,TWCUX,0,-1871.15
422951693,6/2/2015,117644318,VIFSX,0,-2994.4
422951694,10/22/2015,674466411,FDFAX,0,-4324.48
422951695,5/15/2015,260689946,PRNHX,0,-5600.63
422951696,9/19/2015,144050893,VWENX,0,-1561.14
422951697,5/1/2015,299275828,VEIEX,0,-7720
422951698,10/10/2015,347274153,VWILX,0,-1340
422951699,1/29/2016,104113454,VTMSX,0,-1073.15
422951700,1/10/2015,653733820,POAGX,0,-3944.78
422951701,5/10/2015,907590066,PRBLX,0,-5415.93
422951702,5/24/2015,139272083,SGENX,0,-3545.31
422951703,1/31/2015,220624759,PTTAX,0,-9150
422951704,5/21/2015,213128113,AGTHX,0,-8832
422951705,6/15/2015,324352764,ANEFX,0,-2110.41
422951706,5/31/2015,243214913,VWNFX,0,-3413.34
422951707,6/2/2015,319731600,ODVYX,0,-4179.56
422951708,4/5/2015,304392377,HAINX,0,-924
422951709,11/10/2015,379596572,FNARX,0,-3925
422951710,8/6/2015,132011464,PENNX,0,-3425
422951711,1/27/2016,226464957,VBILX,0,-5122.85
422951712,1/2/2015,274821379,FSPHX,0,-6441.76
422951713,10/8/2015,101917974,VIVIX,0,-2239.2
422951714,3/1/2016,272411364,RPMGX,0,-1839.2
422951715,5/12/2015,121309336,FBIOX,0,-1043.28
422951716,2/12/2016,223264417,ANEFX,0,-1865.33
422951717,12/19/2015,367079817,JNBAX,0,-939.84
422951718,12/24/2015,715467122,VTSMX,0,-7000
422951719,11/8/2015,850566484,FKTIX,0,-6238.06
422951720,8/17/2015,280388587,FSCSX,0,-5288.85
422951721,6/30/2015,279660656,FCNKX,0,-4690.11
422951722,1/5/2016,216231654,PONDX,0,-5394.18
422951723,2/7/2016,397303021,FCNTX,0,-4166.15
422951724,9/30/2015,646991036,TEDIX,0,-3920
422951725,2/24/2015,395615310,FSTMX,0,-3250.5
422951726,10/25/2015,220808963,LAFFX,0,-3071.1
422951727,1/18/2015,767644725,VASVX,0,-3046.93
422951728,5/13/2015,846439511,VPGDX,0,-2160.2
422951729,7/10/2015,707494207,FAGIX,0,-2954.3
422951730,1/2/2015,554479065,TRRHX,0,-6069.09
422951731,1/24/2016,196035516,ACEIX,0,-7760.78
422951732,8/13/2015,864030177,VHCAX,0,-6931.93
422951733,8/6/2015,126881408,NICSX,0,-1007.61
422951734,6/16/2015,329642940,ARTIX,0,-6976.38
422951735,2/14/2015,268758141,PMEGX,0,-5093.57
422951736,8/21/2015,559815110,FSIIX,0,-8291.14
422951737,2/2/2015,152754843,VSMGX,0,-5363.82
422951738,4/11/2015,368350426,MLPDX,0,-941.12
422951739,8/23/2015,963687908,FFFGX,0,-3922.88
422951740,6/24/2015,707325728,VMGRX,0,-4988.82
422951741,12/17/2015,846179899,TWGTX,0,-1270.68
422951742,4/10/2015,475050333,POAGX,0,-2356.29
422951743,3/17/2015,421050976,VQNPX,0,-969.82
422951744,4/20/2015,170780139,MAGWX,0,-3995.48
422951745,11/8/2015,332417230,SHRAX,0,-5875.1
422951746,8/24/2015,309712869,PRFHX,0,-6133.04
422951747,11/2/2015,310844123,VTENX,0,-5364.8
422951748,1/13/2016,392885974,FHKCX,0,-11741.42
422951749,12/23/2015,670948787,FMAGX,0,-8046.06
422951750,1/25/2016,499296901,NHMAX,0,-8042.7
422951751,1/13/2016,143696090,FFFHX,0,-1691.03
422951752,7/27/2015,151681488,FBSOX,0,-3938.25
422951753,3/27/2016,593971719,VITPX,0,-6340.37
422951754,1/20/2016,296135803,VTIVX,0,-7575.04
422951755,1/28/2015,434730127,VUSTX,0,-2357.3
422951756,10/21/2015,198357636,VHDYX,0,-8812.5
422951757,5/20/2015,737982088,TEPLX,0,-3716.12
422951758,5/13/2015,102407668,VGELX,0,-721.57
422951759,2/16/2015,249289413,VQNPX,0,-3608.18
422951760,1/25/2016,194684645,CIBCX,0,-1793.61
422951761,2/7/2016,109870754,RPSIX,0,-2848.01
422951762,3/23/2016,858479815,VFFVX,0,-925.22
422951763,10/13/2015,980699983,FSAGX,0,-5390
422951764,2/7/2016,153751439,PGRWX,0,-2300
422951765,2/28/2016,845795988,FSEVX,0,-5950
422951766,11/7/2015,112370602,MSIGX,0,-4857
422951767,2/24/2016,203027523,OGBCX,0,-1538.04
422951768,3/6/2015,433639062,VWIUX,0,-880
422951769,6/10/2015,416440631,PTTRX,0,-4318.1
422951770,2/9/2016,316524859,TWEIX,0,-7546.01
422951771,11/23/2015,653384985,VGSIX,0,-4270.56
422951772,3/15/2015,229255561,TIBCX,0,-2955.37
422951773,9/4/2015,696719014,FMAGX,0,-4242.83
422951774,2/16/2016,593669068,FLMVX,0,-2437.33
422951775,3/26/2015,481887911,PRIDX,0,-5012.08
422951776,7/22/2015,671216944,VEXMX,0,-2325
422951777,11/11/2015,278727321,FSCHX,0,-4968.22
422951778,1/3/2015,294839702,PRFDX,0,-1428.38
422951779,9/24/2015,140497701,VWIGX,0,-1201.3
422951780,2/20/2015,105851571,JAMRX,0,-9700
422951781,7/31/2015,135533046,TWEIX,0,-6341.73
422951782,3/25/2015,315938409,AGTHX,0,-5148.62
422951783,8/7/2015,609527285,VPCCX,0,-2950
422951784,10/23/2015,470980975,VTMGX,0,-1700
422951785,6/26/2015,360610427,LEXCX,0,-1830
422951786,9/26/2015,145709079,VWILX,0,-4700.25
422951787,8/20/2015,948691381,MADVX,0,-2526.31
422951788,1/27/2016,389509033,FNMIX,0,-7882.96
422951789,1/5/2016,145210776,FSCRX,0,-5036.72
422951790,2/12/2015,577133090,SHSAX,0,-1289.77
422951791,2/19/2016,157948261,VFIIX,0,-3574.95
422951792,4/19/2015,249125371,ARTIX,0,-4512.2
422951793,5/1/2015,377077613,JAOSX,0,-3511.52
422951794,4/30/2015,239944425,MADVX,0,-1854
422951795,6/8/2015,222368748,DODIX,0,-3908.91
422951796,7/20/2015,100410726,VGELX,0,-1295.23
422951797,3/15/2016,493074235,VTSNX,0,-4173
422951798,1/4/2016,317304720,POSKX,0,-1417.5
422951799,11/28/2015,915556020,PGNAX,0,-2057.5
422951800,1/16/2015,993644749,MMUFX,0,-4005.01
422951801,1/31/2016,233369690,FLATX,0,-8815.17
422951802,11/14/2015,288191803,FNMIX,0,-4022.68
422951803,4/11/2015,389874670,TRLGX,0,-2630.59
422951804,10/19/2015,174598951,USSPX,0,-3569.94
422951805,8/8/2015,920146942,MWTRX,0,-4460.4
422951806,5/31/2015,834964438,FMAGX,0,-6351.35
422951807,8/31/2015,419370632,VUSTX,0,-4635.06
422951808,5/28/2015,631348818,JATTX,0,-2888.6
422951809,3/21/2015,405664145,FCNTX,0,-852.71
422951810,7/4/2015,107305199,FFNOX,0,-2387.98
422951811,10/17/2015,288872968,FBSOX,0,-2477.27
422951812,8/19/2015,240564170,CGMRX,0,-6458.01
422951813,4/16/2015,372973558,GWPAX,0,-5889.24
422951814,8/10/2015,330036936,FBDIX,0,-13349.81
422951815,2/21/2015,115651863,VEMAX,0,-8318.12
422951816,1/9/2015,515875823,JNGLX,0,-1840
422951817,4/9/2015,869782595,TEGBX,0,-2747.67
422951818,1/12/2016,327455354,OAKLX,0,-7689.06
422951819,2/25/2016,692494288,NAESX,0,-1739.32
422951820,1/4/2015,428182064,VWNEX,0,-31452.79
422951821,5/20/2015,351020743,VBMFX,0,-8229.37
422951822,8/7/2015,144796709,MDISX,0,-17571.82
422951823,11/27/2015,457966631,NYVTX,0,-24402.05
422951824,5/28/2015,526726367,MAPTX,0,-20952.57
422951825,2/22/2016,264676838,VGHCX,0,-2748.6
422951826,4/14/2015,501482191,POSKX,0,-77552.22
422951827,4/19/2015,550557820,PREIX,0,-2167.04
422951828,7/10/2015,331242662,TRRKX,0,-873.67
422951829,1/14/2016,665490334,PTTRX,0,-3878.72
422951830,1/7/2015,478232266,USBSX,0,-1121.44
422951831,1/14/2016,915192011,LDLAX,0,-4468.46
422951832,3/30/2016,744397132,FBDIX,0,-3651.7
422951833,8/21/2015,760311957,LEXCX,0,-3100.02
422951834,4/25/2015,312605617,FSCHX,0,-27907.29
422951835,1/30/2016,136339960,OAKBX,0,-14500
422951836,4/7/2015,203283385,FKUTX,0,-3813.04
422951837,9/21/2015,370142997,LAFFX,0,-1875
422951838,1/3/2015,902209063,CIBCX,0,-3422.65
422951839,6/24/2015,174386071,FSMEX,0,-625.63
422951840,9/26/2015,117347252,PRSGX,0,-2210.63
422951841,6/3/2015,330823748,VGSTX,0,-1802.45
422951842,2/10/2016,163015899,VEXMX,0,-558.33
422951843,7/5/2015,166355083,VITSX,0,-7502.15
422951844,2/19/2016,785166486,PTTDX,0,-5717.28
422951845,10/1/2015,518715044,TWGTX,0,-952.5
422951846,3/12/2016,854276035,TWCUX,0,-3953.25
422951847,2/27/2015,473771755,VHDYX,0,-1510
422951848,6/24/2015,571007151,MAMAX,0,-7910.4
422951849,12/25/2015,819133939,VCVLX,0,-8400.18
422951850,8/27/2015,438393657,JATTX,0,-1731.66
422951851,10/15/2015,595454395,VBTIX,0,-9053.9
422951852,8/3/2015,580705292,VIVIX,0,-4332.87
422951853,1/10/2016,157948261,VIIIX,0,-7332.53
422951854,12/20/2015,389493954,SOPAX,0,-12584.85
422951855,2/7/2016,181397885,TOLLX,0,-9775.36
422951856,6/16/2015,346180465,GASFX,0,-8644.09
422951857,1/11/2016,306403306,AEPGX,0,-3677.47
422951858,2/26/2015,981601196,TRRDX,0,-6918.65
422951859,3/23/2015,813495095,VIEIX,0,-5658.42
422951860,7/9/2015,993702097,GENIX,0,-1805.46
422951861,2/14/2015,965514853,FDGFX,0,-1480.41
422951862,3/18/2016,700632024,PRHSX,0,-6129.98
422951863,2/1/2015,572288113,MINIX,0,-11327.56
422951864,10/27/2015,219943539,OAKBX,0,-10343.65
422951865,1/6/2015,239746805,SHRAX,0,-5713.76
422951866,12/17/2015,133592653,VTSAX,0,-4781.97
422951867,3/28/2015,667444919,FDFFX,0,-3853.49
422951868,3/4/2016,131421877,VEURX,0,-3450
422951869,9/5/2015,859678758,VIVIX,0,-1675.25
422951870,2/19/2015,850966792,VWINX,0,-785
422951871,2/19/2016,120021077,FMCSX,0,-2485
422951872,1/5/2016,432521073,KAUFX,0,-3833.62
422951873,1/5/2016,171373268,SWHFX,0,-2236.86
422951874,11/10/2015,205534224,PTTAX,0,-6356.28
422951875,1/23/2016,238497846,VTSNX,0,-5358.24
422951876,8/20/2015,445132780,PRLAX,0,-4308.28
422951877,2/8/2016,963434101,PNOPX,0,-3132
422951878,10/11/2015,185512445,TWGTX,0,-3204.92
422951879,11/12/2015,511477792,MADVX,0,-1081.08
422951880,5/18/2015,126336729,USHYX,0,-2445.35
422951881,8/30/2015,272356134,SGIIX,0,-9554.47
422951882,8/5/2015,209886898,VBILX,0,-6117.72
422951883,8/28/2015,518901674,PRWAX,0,-2949.77
422951884,7/13/2015,353132475,ANAYX,0,-3185.74
422951885,1/18/2015,954422128,NEWFX,0,-953.41
422951886,3/10/2016,237486030,TEPLX,0,-5826.24
422951887,1/29/2015,408201621,VEMAX,0,-1927.32
422951888,10/31/2015,798464801,PRUAX,0,-1936.72
422951889,3/3/2015,502252077,CIBCX,0,-1923.25
422951890,2/20/2016,531825775,PRGTX,0,-2863.47
422951891,4/17/2015,129987360,SHSAX,0,-3372.89
422951892,3/7/2016,156242883,VTMFX,0,-5682.82
422951893,3/30/2015,487883351,TWCUX,0,-5444.32
422951894,1/24/2015,510909316,VFIJX,0,-6070.11
422951895,11/26/2015,863829323,USBSX,0,-12438.97
422951896,2/20/2016,410270642,FGRIX,0,-1531.54
422951897,2/22/2016,159894243,VSCGX,0,-1889.02
422951898,11/6/2015,140217253,VWEHX,0,-3583.44
422951899,11/6/2015,235139216,VDAIX,0,-19425.77
422951900,7/3/2015,542022975,PRWAX,0,-2603.62
422951901,5/15/2015,343874047,TIBCX,0,-8450.51
422951902,9/8/2015,141687548,FAIRX,0,-2284.11
422951903,7/31/2015,439503509,VTSAX,0,-5936.24
422951904,10/31/2015,121688220,VTMSX,0,-4731.17
422951905,2/21/2015,207942230,MCHFX,0,-1316.67
422951906,12/23/2015,382421142,VGHCX,0,-2870
422951907,8/15/2015,149039143,VTXVX,0,-3823.81
422951908,3/30/2016,508588333,FNCMX,0,-7551.55
422951909,2/17/2015,104525971,DFFVX,0,-1055.87
422951910,9/17/2015,180069506,VTIAX,0,-5621.27
422951911,7/10/2015,201161369,MAMAX,0,-814.37
422951912,3/31/2015,113691401,ACEIX,0,-1039
422951913,5/23/2015,791005448,MAPTX,0,-3944.18
422951914,12/11/2015,100329931,SWHFX,0,-1881.94
422951915,5/3/2015,929673779,PCRIX,0,-2794.96
422951916,1/10/2016,573623322,VWAHX,0,-7536.71
422951917,12/12/2015,107997957,VIVIX,0,-6814.17
422951918,1/15/2015,321736858,FOCPX,0,-13530.25
422951919,3/22/2016,163404157,FSRPX,0,-14399.84
422951920,8/5/2015,302656781,PRMTX,0,-7251.44
422951921,11/5/2015,630954849,VTWNX,0,-9527.14
422951922,3/18/2016,364854375,VCVLX,0,-2507.04
422951923,3/20/2016,343412096,VIVAX,0,-3081.36
422951924,1/9/2015,685780901,VINEX,0,-1033.79
422951925,2/3/2015,357107943,LAFFX,0,-2349.81
422951926,11/16/2015,171730603,FDESX,0,-4775.4
422951927,3/14/2015,275773394,MSIGX,0,-1745.69
422951928,3/22/2016,251015480,FDCAX,0,-1127.84
422951929,2/13/2015,910780464,FBIOX,0,-4655.36
422951930,10/4/2015,466822581,AWSHX,0,-3113.35
422951931,3/18/2015,514872880,VIFSX,0,-3815.53
422951932,10/13/2015,343731641,PREIX,0,-7549.67
422951933,7/3/2015,687883257,NEWFX,0,-6543.36
422951934,1/31/2015,644967671,AKREX,0,-5446.35
422951935,11/9/2015,408152843,PRESX,0,-1800.33
422951936,3/23/2016,350420028,VTMGX,0,-5966
422951937,5/7/2015,268991645,FSDAX,0,-42916.5
422951938,1/25/2016,797039339,FLATX,0,-2205.62
422951939,2/13/2016,734457125,TRMCX,0,-5046.86
422951940,12/6/2015,698755991,FRIFX,0,-5707.06
422951941,3/5/2016,403307473,TOLLX,0,-3239.04
422951942,2/1/2016,470247598,LMVTX,0,-2111.66
422951943,2/25/2015,365330599,FFFFX,0,-1432.28
422951944,4/5/2015,833207730,TEGBX,0,-2995.13
422951945,2/24/2015,826916666,RERFX,0,-1576.4
422951946,10/9/2015,419942696,PRGTX,0,-5588.63
422951947,3/11/2015,140376153,FDGRX,0,-5735.21
422951948,11/15/2015,930316598,CGMFX,0,-4413.25
422951949,1/4/2015,205413739,PRESX,0,-1990.98
422951950,3/4/2015,104174800,NEWFX,0,-3124.44
422951951,8/20/2015,121869670,FFFGX,0,-5893.34
422951952,11/19/2015,348634685,TRRJX,0,-5551.61
422951953,1/5/2015,159134948,VIMAX,0,-5249.97
422951954,6/22/2015,707490654,VGHAX,0,-8476.53
422951955,8/19/2015,764442037,SOPAX,0,-8750.4
422951956,1/14/2015,658312511,PRDGX,0,-1552.5
422951957,1/3/2015,135602804,PTTRX,0,-4681.62
422951958,5/11/2015,387156252,NAESX,0,-5634.48
422951959,5/20/2015,757918651,VISVX,0,-8143.5
422951960,4/10/2015,250762419,VIVAX,0,-2985.96
422951961,1/6/2016,469288350,CAIBX,0,-1114.96
422951962,2/29/2016,154547806,USAWX,0,-1767.2
422951963,1/7/2015,435640173,RERGX,0,-1932
422951964,10/23/2015,297104384,NICSX,0,-4890.62
422951965,11/7/2015,152867460,VDAIX,0,-1056
422951966,1/9/2016,402029427,JABAX,0,-2021.04
422951967,5/18/2015,780499547,PRLAX,0,-4361.37
422951968,3/11/2015,244455621,SGIIX,0,-677.6
422951969,2/25/2015,575657444,THOPX,0,-3772.56
422951970,12/5/2015,696305296,PRFDX,0,-2253.21
422951971,9/3/2015,193795641,PONCX,0,-3934.65
422951972,8/20/2015,285752971,JANDX,0,-5936.17
422951973,3/25/2015,549891616,MWTIX,0,-4177.8
422951974,3/8/2016,512113736,USHYX,0,-5514.32
422951975,12/7/2015,112697616,DODBX,0,-1519.65
422951976,5/5/2015,402693355,PCRIX,0,-17400
422951977,3/12/2016,838821774,RIDEX,0,-7490.9
422951978,8/6/2015,442049039,PGRWX,0,-5706.25
422951979,6/12/2015,992281405,CWGIX,0,-8311.46
422951980,12/4/2015,977484304,LDLAX,0,-7800
422951981,10/4/2015,853383794,FSICX,0,-3777.45
422951982,10/20/2015,416975579,TWCGX,0,-2044.08
422951983,4/23/2015,308745223,LAFFX,0,-3133.68
422951984,7/29/2015,196658421,USIBX,0,-6878.27
422951985,6/13/2015,578123636,FDFAX,0,-6582.42
422951986,7/10/2015,428097349,VHDYX,0,-2503.51
422951987,7/4/2015,630788793,FSCHX,0,-2292.5
422951988,3/8/2015,136872574,VGHAX,0,-3517.22
422951989,3/30/2016,884090350,ODVYX,0,-6165.43
422951990,3/17/2015,877119947,MCHFX,0,-7831.01
422951991,12/31/2015,604281465,TWGTX,0,-7304.35
422951992,12/20/2015,458550060,FUSEX,0,-6472.28
422951993,12/4/2015,484975890,CIBCX,0,-6756.42
422951994,1/20/2016,669012570,VBMPX,0,-798.18
422951995,11/9/2015,354885730,CSRSX,0,-9123.64
422951996,6/14/2015,122488662,PONAX,0,-1029.6
422951997,12/4/2015,110107971,ANEFX,0,-5657.57
422951998,9/30/2015,116984342,VASIX,0,-3187.8
422951999,3/25/2016,419096772,THOPX,0,-2169.56
422952000,1/23/2015,282595502,PRASX,0,-6786
422952001,6/28/2015,106099728,SGENX,0,-5341.92
422952002,3/21/2016,690764336,SWTSX,0,-4046.73
422952003,2/9/2016,411145733,SEQUX,0,-7639.38
422952004,9/27/2015,592881683,TEMWX,0,-5027.75
422952005,4/17/2015,122740647,JNGLX,0,-5003.1
422952006,6/15/2015,235131969,VGPMX,0,-2565
422952007,10/23/2015,354682800,VGSTX,0,-7725.78
422952008,1/23/2016,354041695,FDCAX,0,-2995.32
422952009,7/11/2015,543825799,ICPAX,0,-1152.27
422952010,10/13/2015,639267266,FNCMX,0,-6636.6
422952011,2/26/2015,769441495,MAGWX,0,-930
422952012,5/13/2015,555239988,FLCSX,0,-4622.88
422952013,1/10/2015,120724956,SHSAX,0,-45757.33
422952014,9/2/2015,838440904,RIDEX,0,-1732.5
422952015,5/16/2015,307138110,VEMPX,0,-5413.01
422952016,8/12/2015,175825802,PRUAX,0,-4491.96
422952017,5/5/2015,684447051,FSPTX,0,-4070.22
422952018,1/23/2015,264349377,PRGTX,0,-4687.2
422952019,3/18/2016,369928320,FSTVX,0,-1346.24
422952020,2/9/2015,466507539,PIREX,0,-2503.39
422952021,1/27/2015,613333890,VGHCX,0,-3455.14
422952022,1/30/2016,763208059,SPHIX,0,-3215.01
422952023,9/18/2015,390216104,GFACX,0,-6099.6
422952024,5/13/2015,168762797,NYVTX,0,-6548.2
422952025,10/16/2015,846587004,VHDYX,0,-11512.69
422952026,12/12/2015,609401382,SOPAX,0,-16653.21
422952027,9/14/2015,206802991,RERCX,0,-11343.95
422952028,3/12/2015,824795424,PTTAX,0,-790
422952029,2/27/2015,833119920,SHRAX,0,-2197.5
422952030,7/24/2015,192094952,PRBLX,0,-5837.86
422952031,3/13/2015,881008944,PRWCX,0,-6284.73
422952032,1/14/2015,898261775,VEMAX,0,-5670.72
422952033,11/7/2015,337736998,VFIFX,0,-2816.88
422952034,6/22/2015,363169367,LDLAX,0,-4748.75
422952035,5/16/2015,254159819,VASGX,0,-715.44
422952036,4/2/2015,182986991,FNMIX,0,-2633.6
422952037,1/10/2015,356556164,VHCOX,0,-968.5
422952038,7/26/2015,260779310,LALDX,0,-3251.2
422952039,8/2/2015,111680766,TRRHX,0,-2596.24
422952040,2/24/2016,360739107,VCAIX,0,-2857.05
422952041,11/16/2015,100071746,VFORX,0,-3741.01
422952042,2/19/2015,980687722,VHCOX,0,-5711.48
422952043,2/19/2016,367650746,TWCGX,0,-6391.49
422952044,6/14/2015,100311927,FPHAX,0,-7832
422952045,5/15/2015,140217253,SHRAX,0,-3668.28
422952046,2/10/2016,742746434,FFRHX,0,-12495.09
422952047,7/2/2015,313913406,VMRGX,0,-6241.13
422952048,1/29/2015,366005762,FSEVX,0,-8613.81
422952049,3/13/2016,878003254,NICSX,0,-5799.11
422952050,9/17/2015,147975750,VGSTX,0,-4242.63
422952051,7/31/2015,493074500,PRWCX,0,-530
422952052,3/8/2016,302188372,VITSX,0,-2766.24
422952053,10/28/2015,355557897,VUSTX,0,-2873.66
422952054,10/27/2015,368975130,ORNAX,0,-4770.9
422952055,12/1/2015,391010548,USAIX,0,-25947.86
422952056,4/19/2015,935404809,ONGIX,0,-6830.04
422952057,2/27/2015,154296482,FAGIX,0,-7670.46
422952058,9/9/2015,383827423,FCNTX,0,-8734.51
422952059,10/5/2015,376230959,ICPAX,0,-41361.59
422952060,5/18/2015,275202646,ABNDX,0,-2883
422952061,4/30/2015,408723793,FSCRX,0,-1200
422952062,9/30/2015,449642627,FSCHX,0,-12300
422952063,10/12/2015,145509553,GENIX,0,-2078.51
422952064,2/7/2016,136893759,PAAIX,0,-3435.05
422952065,2/24/2016,699065616,VEMAX,0,-4916.43
422952066,4/25/2015,160477871,VFIFX,0,-3537.6
422952067,8/8/2015,121081637,VSEQX,0,-3619.42
422952068,1/17/2015,144353516,FSPHX,0,-3995.68
422952069,3/16/2015,145291302,FSIVX,0,-5336.28
422952070,6/27/2015,245083566,FDVLX,0,-2608.82
422952071,10/1/2015,112337167,FSCRX,0,-4505.16
422952072,1/18/2016,488072837,JAMRX,0,-5154.63
422952073,7/23/2015,471586586,RMUNX,0,-6107.2
422952074,2/16/2016,197686081,VEMPX,0,-7557.76
422952075,9/1/2015,511695633,FSMEX,0,-11456.48
422952076,1/14/2015,536906025,TRLGX,0,-4625.91
422952077,7/5/2015,430616939,ONGAX,0,-2999.5
422952078,4/2/2015,853812781,JANDX,0,-1040.67
422952079,1/15/2016,528669400,VGPMX,0,-3647.38
422952080,2/4/2015,303128422,VFORX,0,-717.5
422952081,8/10/2015,211560347,FSENX,0,-2499.77
422952082,11/8/2015,705568587,FGMNX,0,-1862.21
422952083,12/24/2015,123510918,TWCGX,0,-4028.83
422952084,12/31/2015,256273015,VMGRX,0,-1445.63
422952085,1/22/2016,382176182,VBMPX,0,-1984.23
422952086,11/28/2015,512684273,RIDEX,0,-1170
422952087,1/6/2015,553777050,POAGX,0,-1710
422952088,6/19/2015,164614647,VWNEX,0,-3348.84
422952089,3/21/2015,258115814,VWINX,0,-846.3
422952090,2/6/2016,155828423,PRSVX,0,-3577.16
422952091,7/12/2015,407383196,JAMRX,0,-52403.66
422952092,1/1/2016,381758249,VCVLX,0,-3438.28
422952093,6/17/2015,405739363,ITHAX,0,-1704.29
422952094,10/8/2015,279607187,PVOYX,0,-7888.97
422952095,6/9/2015,545744114,SOPAX,0,-5986.34
422952096,1/9/2015,748758205,VCAIX,0,-4477.24
422952097,8/13/2015,562348384,FCNKX,0,-30816.92
422952098,9/11/2015,158495232,USATX,0,-1936.69
422952099,10/21/2015,153920899,FSPHX,0,-4410.85
422952100,8/27/2015,553498194,VBINX,0,-5028.6
422952101,10/8/2015,353961249,RERCX,0,-1436.2
422952102,10/31/2015,114810646,VGPMX,0,-5695.2
422952103,6/4/2015,143451291,VISVX,0,-3762.1
422952104,11/22/2015,710870264,PRFHX,0,-831.6
422952105,3/29/2016,197160622,AGTHX,0,-3853.92
422952106,10/18/2015,670881047,FGMNX,0,-5206.89
422952107,6/30/2015,984001893,VIMSX,0,-2889.56
422952108,6/13/2015,534384308,VINEX,0,-4382.04
422952109,10/23/2015,826511191,FSESX,0,-8202.6
422952110,2/26/2016,792215739,PTTRX,0,-3826.88
422952111,11/6/2015,532193574,VTIAX,0,-3433.36
422952112,11/6/2015,762375767,VTSAX,0,-2011.44
422952113,2/1/2015,219751297,CIBCX,0,-3887.78
422952114,2/3/2015,571202815,FDGRX,0,-37639.61
422952115,1/8/2016,636054779,POGRX,0,-2917.56
422952116,12/27/2015,134116373,FNARX,0,-2103.92
422952117,12/24/2015,224744395,SWPPX,0,-4029.48
422952118,4/4/2015,514956752,VITPX,0,-4487
422952119,3/13/2015,609908601,VSMAX,0,-2850
422952120,6/27/2015,275966748,OGBCX,0,-1038.63
422952121,7/22/2015,713159193,RMUNX,0,-2919.75
422952122,3/26/2015,450644950,RPMGX,0,-3087.36
422952123,1/17/2015,136668598,VIEIX,0,-3282.68
422952124,4/25/2015,119986443,FDCAX,0,-1889.47
422952125,2/27/2016,608955855,DODGX,0,-7028.44
422952126,1/29/2016,375214080,FSDAX,0,-2585.63
422952127,9/20/2015,115181346,MDISX,0,-1740.33
422952128,3/30/2016,198367024,PTRAX,0,-1363.12
422952129,1/5/2015,533315469,FSCHX,0,-6099.94
422952130,6/16/2015,202872895,FSESX,0,-527.85
422952131,6/17/2015,476459447,VEIPX,0,-1461.24
422952132,2/26/2015,505039260,PMEGX,0,-6489.09
422952133,3/17/2015,391808795,LAFFX,0,-3775.08
422952134,1/24/2015,184580395,PRWCX,0,-1256.96
422952135,2/6/2015,665505039,TEDIX,0,-3677.27
422952136,1/24/2016,687600432,RPMGX,0,-4403.24
422952137,11/8/2015,318674583,FDVLX,0,-8959.28
422952138,1/11/2015,556003857,FLCSX,0,-2278.35
422952139,11/12/2015,129741760,FTBFX,0,-3436.3
422952140,8/30/2015,173401162,SHRAX,0,-1840.08
422952141,8/21/2015,686819998,PTRAX,0,-1563.56
422952142,12/22/2015,432431516,FLATX,0,-3281.37
422952143,7/19/2015,121516960,VGHCX,0,-1848.62
422952144,8/8/2015,112983615,DODGX,0,-4792.43
422952145,2/29/2016,473592414,BALCX,0,-2899.2
422952146,4/4/2015,236369143,JAVLX,0,-6551.9
422952147,12/16/2015,153989273,VWNFX,0,-851.71
422952148,1/7/2015,314397763,GFACX,0,-2423.15
422952149,12/1/2015,789592263,VWEAX,0,-4628.43
422952150,3/5/2016,915287275,VIGAX,0,-4367.85
422952151,1/31/2016,342261969,FHKCX,0,-6395.86
422952152,8/28/2015,251660435,FSUTX,0,-1039.6
422952153,1/15/2015,157985267,VWEHX,0,-866.03
422952154,1/7/2015,141839008,FSEVX,0,-5915.43
422952155,4/13/2015,311750854,VIVIX,0,-3860.1
422952156,5/11/2015,130162471,PIREX,0,-4871.52
422952157,2/26/2016,554311057,MCHFX,0,-17879.44
422952158,9/29/2015,993644749,AIVSX,0,-37720.91
422952159,3/19/2016,384312116,VIEIX,0,-20560.46
422952160,9/10/2015,249936186,VGTSX,0,-41363.74
422952161,2/17/2015,438084773,OAKIX,0,-18166.55
422952162,12/28/2015,987389044,USBSX,0,-2293.56
422952163,1/11/2016,461661966,VWNAX,0,-1143.91
422952164,9/15/2015,433545338,FKUTX,0,-9693
422952165,8/26/2015,291722438,FFFFX,0,-4333.88
422952166,5/29/2015,183192407,SWPPX,0,-5625.42
422952167,2/17/2015,400190025,VBMFX,0,-6134.92
422952168,3/2/2015,149560330,ICPAX,0,-7716.56
422952169,5/25/2015,326977772,VISVX,0,-4921.61
422952170,6/11/2015,298970367,FOCPX,0,-4026.9
422952171,2/3/2016,334891914,VTMGX,0,-738.15
422952172,8/21/2015,170818728,ODVYX,0,-2264.12
422952173,2/21/2016,427835258,JAOSX,0,-4810
422952174,7/26/2015,362283455,AKREX,0,-937.5
422952175,8/7/2015,317891759,AGTHX,0,-1213.29
