txn_id,txn_date,contact_id,ticker,touch_type
422957855,7/20/2015,964619787,MALOX,Email
422957856,2/5/2015,108977955,VPGDX,Call
422957857,7/24/2015,110928936,PREIX,Email
422957858,11/6/2015,242534303,VDIGX,Visit
422957859,2/25/2015,206771231,SPECX,Email
422957860,4/29/2015,639261177,FPHAX,Email
422957861,9/19/2015,145593773,MAGWX,Call
422957862,1/13/2015,397126219,CSRSX,Email
422957863,9/16/2015,323630447,VGELX,Visit
422957864,12/31/2015,427930715,JAOSX,Visit
422957865,10/1/2015,587434733,MDDVX,Web Visit
422957866,7/13/2015,761959189,FDCAX,Email
422957867,7/12/2015,172078443,ARTIX,Call
422957868,3/7/2015,877043328,OTCFX,Web Visit
422957869,1/22/2016,506986441,VWIGX,Web Visit
422957870,7/7/2015,329367051,CAIBX,Web Visit
422957871,1/21/2016,127244353,FRSTX,Visit
422957872,2/11/2015,480271896,PRRIX,Web Visit
422957873,6/16/2015,294668258,VEXMX,Visit
422957874,6/23/2015,695071389,GAUCX,Call
422957875,1/5/2015,338793151,VTHRX,Visit
422957876,2/2/2015,256200942,VITSX,Web Visit
422957877,6/18/2015,112453024,NICSX,Web Visit
422957878,8/22/2015,499044914,GABUX,Web Visit
422957879,8/30/2015,746995794,VTMFX,Visit
422957880,2/7/2016,835514420,FSAGX,Call
422957881,2/18/2015,226003530,ARTMX,Email
422957882,11/21/2015,663394655,PRHSX,Email
422957883,4/25/2015,110267729,JNBAX,Call
422957884,2/9/2016,144500475,AEPGX,Visit
422957885,7/12/2015,289388908,FUSVX,Call
422957886,7/4/2015,375364072,FSENX,Call
422957887,10/20/2015,888259225,OAKMX,Visit
422957888,2/15/2016,228862070,FDVLX,Email
422957889,1/12/2015,394622820,AMRMX,Visit
422957890,2/20/2015,248325204,FRDPX,Call
422957891,8/4/2015,528185292,OAKLX,Visit
422957892,12/17/2015,433328060,FIGRX,Email
422957893,3/2/2016,236629154,JAVLX,Visit
422957894,8/5/2015,175149753,MPGFX,Email
422957895,1/24/2016,319504801,FSIVX,Call
422957896,4/16/2015,209444944,GASFX,Visit
422957897,10/14/2015,135771828,TAREX,Web Visit
422957898,11/14/2015,806957084,RMUNX,Call
422957899,3/13/2016,464830380,CSRSX,Email
422957900,1/24/2016,328554953,FMAGX,Email
422957901,2/24/2016,249941791,PREMX,Email
422957902,10/1/2015,301444687,FBGRX,Web Visit
422957903,9/8/2015,179426621,TRRNX,Email
422957904,3/30/2015,411100005,VFIFX,Visit
422957905,2/17/2015,478038259,SGROX,Call
422957906,9/10/2015,123289192,TPINX,Email
422957907,9/13/2015,168765902,VUSTX,Visit
422957908,10/15/2015,277075284,VIMSX,Web Visit
422957909,3/7/2015,744476502,FSRPX,Visit
422957910,11/7/2015,898261775,MMUFX,Call
422957911,12/24/2015,106626609,VWEHX,Visit
422957912,2/6/2015,222475997,TRRIX,Email
422957913,3/19/2015,326767198,FUSEX,Call
422957914,4/11/2015,204577385,FNMIX,Call
422957915,3/19/2015,379822284,TRRMX,Web Visit
422957916,6/8/2015,277273323,PRSVX,Visit
422957917,2/27/2016,380333641,GASFX,Web Visit
422957918,9/16/2015,424166079,WASCX,Visit
422957919,8/22/2015,136115445,ACRNX,Visit
422957920,6/12/2015,740714400,MDLOX,Email
422957921,1/10/2015,156593822,FSIVX,Visit
422957922,2/10/2016,119251690,USSPX,Email
422957923,9/26/2015,161975607,RMUNX,Email
422957924,3/21/2016,608429508,VWNEX,Email
422957925,8/14/2015,395847355,FPACX,Call
422957926,2/12/2016,342223830,TRRHX,Email
422957927,3/29/2016,213922390,TRRIX,Visit
422957928,1/31/2016,239706558,VTENX,Web Visit
422957929,1/3/2016,122205783,THOPX,Web Visit
422957930,8/16/2015,402592916,VITPX,Call
422957931,11/23/2015,218634191,VHCAX,Visit
422957932,10/15/2015,588524017,PRLAX,Visit
422957933,9/22/2015,341712612,TBGVX,Call
422957934,2/19/2016,476497831,VITPX,Visit
422957935,4/22/2015,174209613,FSPHX,Email
422957936,8/19/2015,992899439,LSBRX,Visit
422957937,10/19/2015,208976413,ODMAX,Visit
422957938,2/13/2016,236437051,FSRPX,Email
422957939,8/12/2015,818139430,MCLOX,Email
422957940,5/14/2015,195853737,VHCAX,Visit
422957941,4/16/2015,831873856,HACAX,Web Visit
422957942,6/11/2015,495976353,PCRIX,Email
422957943,4/25/2015,245083566,ARTQX,Visit
422957944,5/13/2015,220630934,VSGAX,Web Visit
422957945,8/23/2015,466728985,FSTMX,Call
422957946,12/31/2015,313488819,VMGRX,Web Visit
422957947,10/15/2015,104110489,GASFX,Call
422957948,3/15/2016,138964709,VEXMX,Visit
422957949,12/9/2015,383549558,TRRJX,Call
422957950,1/1/2016,340571563,FDFAX,Visit
422957951,6/15/2015,185419250,TRRMX,Web Visit
422957952,8/25/2015,393934871,POGRX,Call
422957953,6/12/2015,109870754,TRMCX,Web Visit
422957954,7/23/2015,190955221,VHDYX,Visit
422957955,5/13/2015,854072091,VQNPX,Web Visit
422957956,4/23/2015,387657893,TRRBX,Visit
422957957,3/4/2016,630574091,FOCPX,Visit
422957958,11/6/2015,581617356,OTCFX,Email
422957959,12/19/2015,105932979,AMCPX,Email
422957960,3/26/2015,107630711,ORNAX,Call
422957961,9/14/2015,386602201,VDAIX,Call
422957962,8/25/2015,708146541,PRHSX,Email
422957963,10/9/2015,660956976,CAIBX,Call
422957964,11/30/2015,299279362,VBIIX,Call
422957965,5/31/2015,155612023,MMUFX,Visit
422957966,7/8/2015,812990886,FDVLX,Web Visit
422957967,2/7/2016,154074570,TRLGX,Email
422957968,12/17/2015,839759260,NICSX,Visit
422957969,6/5/2015,305513729,VWNDX,Visit
422957970,11/14/2015,367079817,FFFGX,Call
422957971,12/17/2015,137112485,RERCX,Email
422957972,6/8/2015,168193318,SEQUX,Visit
422957973,3/11/2016,455567294,JNBCX,Web Visit
422957974,1/16/2016,599263865,ANAYX,Call
422957975,3/18/2016,119189962,VBMFX,Visit
422957976,5/4/2015,424652179,VAIPX,Visit
422957977,8/23/2015,206658730,RMUNX,Web Visit
422957978,4/1/2015,525755913,VTSAX,Call
422957979,3/10/2015,506337756,PIMIX,Visit
422957980,4/18/2015,694632143,VWEHX,Email
422957981,7/16/2015,367916331,VFIJX,Web Visit
422957982,7/10/2015,102186390,USAWX,Call
422957983,3/16/2016,176844807,VIPSX,Visit
422957984,8/17/2015,456673330,VGHCX,Call
422957985,8/31/2015,912714644,CAIBX,Call
422957986,3/23/2015,184151811,VTTVX,Visit
422957987,12/31/2015,594410533,DODBX,Call
422957988,1/23/2016,629551322,PGNAX,Web Visit
422957989,1/5/2016,834076712,LSBDX,Call
422957990,2/5/2016,904453706,KAUFX,Call
422957991,10/23/2015,100225568,VDIGX,Web Visit
422957992,9/15/2015,114402628,VFFVX,Call
422957993,11/21/2015,888901558,VTIVX,Web Visit
422957994,12/3/2015,824664622,AWSHX,Call
422957995,9/6/2015,257752701,ACRNX,Web Visit
422957996,11/11/2015,299281748,ITHAX,Call
422957997,8/26/2015,381281720,VTMFX,Visit
422957998,2/1/2016,177536906,YAFFX,Call
422957999,3/6/2015,942583332,SGENX,Email
422958000,11/27/2015,149561295,ONGIX,Web Visit
422958001,10/9/2015,458374938,FCNTX,Web Visit
422958002,11/23/2015,141925334,FSELX,Email
422958003,3/4/2015,842563999,ABNDX,Visit
422958004,6/14/2015,309060502,FKUTX,Call
422958005,3/19/2016,174375873,ANAYX,Visit
422958006,1/24/2016,406184159,OAKBX,Web Visit
422958007,2/17/2015,875240873,PRHSX,Email
422958008,2/19/2016,119551982,VTMGX,Call
422958009,4/16/2015,744792594,RERCX,Web Visit
422958010,3/17/2015,570078427,FRESX,Visit
422958011,1/16/2016,270466789,FSNGX,Call
422958012,3/10/2015,171730603,AWSHX,Email
422958013,12/20/2015,547803644,OGBCX,Call
422958014,6/6/2015,717392825,MAPTX,Email
422958015,4/8/2015,123106160,PRNEX,Email
422958016,3/7/2015,244303430,FSEVX,Visit
422958017,2/21/2015,240223174,FSICX,Call
422958018,10/9/2015,110032232,PENNX,Visit
422958019,3/13/2015,105257605,VFORX,Call
422958020,1/22/2015,677603203,FPHAX,Call
422958021,8/3/2015,931301303,FGMNX,Call
422958022,2/3/2015,398991835,TRRNX,Visit
422958023,11/24/2015,160249928,FDGFX,Visit
422958024,12/5/2015,118062573,FFFHX,Visit
422958025,6/18/2015,730695040,FLPSX,Call
422958026,2/29/2016,724635019,MDDVX,Email
422958027,11/18/2015,684447051,VTSNX,Web Visit
422958028,11/21/2015,385403972,FSPTX,Visit
422958029,5/30/2015,117622707,FMAGX,Email
422958030,8/8/2015,482567059,NHMAX,Web Visit
422958031,3/6/2016,843356903,VMLUX,Email
422958032,2/22/2016,336528821,VITPX,Call
422958033,1/14/2016,356291564,ACEIX,Visit
422958034,8/16/2015,168153802,TEGBX,Email
422958035,3/1/2016,362730132,VDIGX,Email
422958036,6/2/2015,152553704,FFFFX,Email
422958037,8/17/2015,290468271,VTSAX,Call
422958038,1/30/2015,601213168,VCAIX,Web Visit
422958039,1/22/2016,181905416,HSCSX,Call
422958040,4/27/2015,371176081,VCAIX,Visit
422958041,11/14/2015,434658628,FSDIX,Visit
422958042,5/13/2015,301361247,FDFFX,Email
422958043,3/8/2016,624127334,PRGFX,Web Visit
422958044,10/15/2015,107581450,VEXPX,Visit
422958045,4/11/2015,624917860,ICPAX,Call
422958046,11/13/2015,142306510,VASGX,Web Visit
422958047,12/19/2015,966098063,TRRDX,Call
422958048,1/8/2016,456367717,FLPSX,Call
422958049,9/16/2015,104512500,FFRHX,Visit
422958050,7/5/2015,452351846,VBIAX,Call
422958051,6/6/2015,796262339,GAUCX,Call
422958052,5/16/2015,527282244,FSUTX,Web Visit
422958053,10/10/2015,222349547,RIDEX,Email
422958054,8/26/2015,359723382,VINIX,Visit
422958055,9/21/2015,553437813,VTIAX,Email
422958056,11/15/2015,173712247,JAOSX,Email
422958057,1/6/2016,328431849,OTCFX,Email
422958058,4/24/2015,231827246,FPHAX,Web Visit
422958059,12/8/2015,244044798,TRREX,Web Visit
422958060,9/2/2015,450856775,VMGRX,Email
422958061,3/30/2015,200989242,TRRIX,Visit
422958062,8/27/2015,100844280,STFGX,Web Visit
422958063,10/17/2015,556047506,PTTRX,Call
422958064,8/9/2015,424317213,VBTIX,Email
422958065,6/4/2015,444437661,VBMPX,Email
422958066,1/24/2015,574135119,USHYX,Email
422958067,2/27/2015,528886385,FMCSX,Visit
422958068,1/21/2015,801635249,SMMIX,Visit
422958069,2/10/2015,409242729,TRRDX,Visit
422958070,6/27/2015,400767356,VITPX,Visit
422958071,2/2/2016,448579291,FAIRX,Web Visit
422958072,9/5/2015,170972123,ONGAX,Email
422958073,8/9/2015,243588376,TGLDX,Visit
422958074,2/18/2015,544303352,PRFHX,Web Visit
422958075,1/9/2015,171241088,VFSTX,Call
422958076,3/16/2015,314966122,FFFDX,Call
422958077,1/9/2015,189570705,AMECX,Email
422958078,3/12/2016,249427997,VFIDX,Email
422958079,6/19/2015,940120332,FSNGX,Web Visit
422958080,1/29/2015,409566810,MDISX,Web Visit
422958081,8/24/2015,232353226,VTTVX,Email
422958082,8/19/2015,235263793,POSKX,Call
422958083,1/15/2015,412668880,BALCX,Web Visit
422958084,5/9/2015,645925676,MDDVX,Email
422958085,12/19/2015,575548625,GWPAX,Call
422958086,12/16/2015,780790091,VGSLX,Visit
422958087,12/28/2015,628221231,ANEFX,Call
422958088,2/26/2015,431476389,MALOX,Web Visit
422958089,4/15/2015,459948524,PRBLX,Email
422958090,6/24/2015,210728103,NYVTX,Web Visit
422958091,4/20/2015,348589816,ACRNX,Email
422958092,3/8/2015,138750373,VWIGX,Call
422958093,3/4/2015,773353230,FKUTX,Visit
422958094,7/23/2015,508008006,MAGWX,Web Visit
422958095,9/7/2015,405213356,JAOSX,Call
422958096,1/25/2016,439704060,SNXFX,Visit
422958097,4/26/2015,396621437,VMLUX,Email
422958098,11/15/2015,825567867,PAAIX,Call
422958099,3/31/2016,552437281,ORNAX,Email
422958100,2/10/2015,454734469,TWGTX,Email
422958101,1/18/2015,122404755,TRRMX,Web Visit
422958102,5/28/2015,276801565,VTIVX,Web Visit
422958103,4/16/2015,210688512,ABNDX,Visit
422958104,3/1/2016,930196035,TRRKX,Visit
422958105,2/28/2015,229813287,VIVIX,Call
422958106,11/13/2015,636239428,VMGRX,Email
422958107,2/9/2015,368918243,VTTHX,Web Visit
422958108,1/7/2015,123322947,PRHYX,Visit
422958109,3/17/2015,128225244,DODBX,Call
422958110,1/15/2015,596809552,USIBX,Call
422958111,10/8/2015,748482961,VWNFX,Email
422958112,5/5/2015,782541684,VWNAX,Call
422958113,4/7/2015,119759652,MALOX,Email
422958114,7/25/2015,477848082,VTSNX,Call
422958115,1/31/2015,919445439,POAGX,Visit
422958116,5/14/2015,943302401,MAMAX,Visit
422958117,1/21/2015,386294545,FSTVX,Email
422958118,3/14/2015,581437333,FDIVX,Web Visit
422958119,7/9/2015,481876064,VEIEX,Web Visit
422958120,8/28/2015,304230924,VSIAX,Visit
422958121,3/17/2015,397610853,ACEIX,Web Visit
422958122,11/4/2015,165714746,LAFFX,Email
422958123,7/21/2015,139954676,VQNPX,Email
422958124,4/1/2015,742974937,SEQUX,Email
422958125,2/29/2016,480998692,FSENX,Email
422958126,4/5/2015,988702088,FKGRX,Web Visit
422958127,8/8/2015,824327367,JNBAX,Visit
422958128,8/9/2015,648153050,VTRIX,Web Visit
422958129,11/3/2015,536698590,OAKMX,Call
422958130,4/3/2015,306471201,VMGRX,Email
422958131,1/1/2016,366113714,FOCPX,Web Visit
422958132,5/16/2015,994170948,FSICX,Web Visit
422958133,12/29/2015,163915741,FMAGX,Email
422958134,3/12/2015,135830893,FNARX,Visit
422958135,9/15/2015,301239181,FOCPX,Email
422958136,11/14/2015,653460877,VDIGX,Visit
422958137,3/23/2016,115754774,GLRBX,Visit
422958138,1/8/2016,850269782,PRSGX,Call
422958139,2/6/2015,487022297,LMVTX,Call
422958140,1/29/2015,483299971,FSRPX,Email
422958141,10/14/2015,938622151,ACEIX,Email
422958142,9/23/2015,273719467,VFSUX,Visit
422958143,4/13/2015,595834754,PTTCX,Email
422958144,7/30/2015,119208404,FDCAX,Email
422958145,11/4/2015,537395847,VIIIX,Call
422958146,12/27/2015,256620394,VMRGX,Call
422958147,3/3/2015,112663912,DODFX,Call
422958148,3/19/2015,120177285,PRPFX,Call
422958149,12/5/2015,584275614,VWITX,Visit
422958150,8/31/2015,181089737,MUTHX,Email
422958151,8/29/2015,843708318,TEGBX,Visit
422958152,3/2/2016,152638724,VBMFX,Email
422958153,7/7/2015,987713509,PTRAX,Email
422958154,12/8/2015,537082119,VMGRX,Web Visit
422958155,7/17/2015,105969733,TBGVX,Call
422958156,2/7/2016,186158105,OAKLX,Web Visit
422958157,2/3/2015,389639358,ARTIX,Email
422958158,6/14/2015,955086890,SWHFX,Call
422958159,5/30/2015,108201005,PRGFX,Email
422958160,9/11/2015,714787709,TWEIX,Visit
422958161,9/22/2015,405578960,ANEFX,Visit
422958162,2/20/2016,969406655,MCLOX,Web Visit
422958163,3/20/2015,350522638,FDESX,Visit
422958164,1/23/2015,143185114,GFACX,Call
422958165,2/23/2015,953781167,PRIDX,Email
422958166,7/10/2015,560183977,VWIUX,Call
422958167,1/15/2015,772768410,VISVX,Visit
422958168,6/5/2015,755958496,VTMGX,Call
422958169,7/30/2015,965439797,MLPAX,Web Visit
422958170,4/20/2015,873639189,LALDX,Call
422958171,10/9/2015,340132701,VSCGX,Email
422958172,2/17/2015,143548163,WASCX,Email
422958173,1/9/2015,380351846,VIVAX,Call
422958174,1/21/2016,517737359,FSENX,Visit
422958175,11/26/2015,797039339,VDIGX,Web Visit
422958176,12/7/2015,119208404,PRSCX,Web Visit
422958177,11/2/2015,515096364,VCAIX,Email
422958178,3/20/2015,476497831,RPMGX,Web Visit
422958179,4/17/2015,112539503,DODBX,Web Visit
422958180,9/21/2015,919313595,FSELX,Visit
422958181,6/26/2015,417649528,VWIAX,Email
422958182,7/13/2015,918829942,FBGRX,Email
422958183,2/15/2015,146864366,PRNHX,Email
422958184,6/15/2015,402798610,HSCSX,Web Visit
422958185,2/25/2015,125527361,VFORX,Email
422958186,6/2/2015,468665547,PONDX,Web Visit
422958187,2/11/2016,190170163,VFIFX,Email
422958188,3/11/2016,254736893,YACKX,Visit
422958189,7/27/2015,128383012,FRSTX,Visit
422958190,5/31/2015,196022083,VPGDX,Web Visit
422958191,3/7/2015,556705093,VWAHX,Call
422958192,9/24/2015,582574251,VEIRX,Visit
422958193,3/24/2015,104267218,VBIAX,Visit
422958194,3/5/2016,835372234,VTRIX,Web Visit
422958195,8/18/2015,133652566,AWSHX,Call
422958196,1/19/2016,245109306,TRLGX,Email
422958197,2/27/2015,203070745,VWNEX,Call
422958198,3/22/2015,208890237,FDFFX,Call
422958199,4/19/2015,112132098,VHGEX,Visit
422958200,2/24/2015,254175871,AMRMX,Email
422958201,1/25/2016,190228858,VTMFX,Visit
422958202,6/27/2015,186200378,PRHYX,Call
422958203,3/21/2016,385528976,GSZIX,Call
422958204,11/22/2015,387547904,MINIX,Call
422958205,1/26/2015,134144253,VBTIX,Web Visit
422958206,11/15/2015,369751219,FSCRX,Email
422958207,1/12/2016,751661251,VGHCX,Visit
422958208,2/16/2016,196731752,USATX,Web Visit
422958209,10/25/2015,815133448,RERFX,Web Visit
422958210,3/18/2015,225293529,FSAGX,Email
422958211,10/28/2015,183457168,MDDVX,Email
422958212,5/5/2015,421483432,VWESX,Call
422958213,12/4/2015,197293558,PRDGX,Visit
422958214,8/13/2015,332291325,FKGRX,Visit
422958215,1/30/2016,853208793,PRNEX,Web Visit
422958216,9/3/2015,370225551,VGENX,Web Visit
422958217,2/16/2015,311109431,FRIFX,Call
422958218,10/23/2015,432314776,JAVLX,Visit
422958219,2/28/2015,615137239,VFSTX,Web Visit
422958220,12/13/2015,245937911,VTRIX,Call
422958221,2/6/2016,124529054,VHGEX,Email
422958222,10/31/2015,120177285,VFORX,Web Visit
422958223,8/27/2015,989571464,PONDX,Visit
422958224,7/25/2015,831492421,PRHYX,Visit
422958225,6/24/2015,532193574,SMCWX,Visit
422958226,8/26/2015,197293558,RMUNX,Call
422958227,9/7/2015,149201878,ACEIX,Visit
422958228,3/22/2015,485015383,FLATX,Call
422958229,9/2/2015,482190947,FSTVX,Email
422958230,3/20/2016,124311889,VIIIX,Visit
422958231,2/27/2016,262991181,ODMAX,Web Visit
422958232,1/14/2015,290787142,SPECX,Email
422958233,10/11/2015,431281683,PRIDX,Call
422958234,10/28/2015,343378347,MAMAX,Email
422958235,8/18/2015,163998844,TAREX,Web Visit
422958236,11/22/2015,243434148,FSIIX,Email
422958237,9/4/2015,430917710,TRRIX,Web Visit
422958238,4/28/2015,104719854,TRBCX,Email
422958239,12/30/2015,464172920,VASIX,Email
422958240,5/10/2015,367861071,ANWPX,Visit
422958241,3/18/2015,100835510,TOLLX,Call
422958242,1/24/2016,249525851,FRSTX,Email
422958243,12/26/2015,490261029,VTSNX,Call
422958244,7/4/2015,775385357,GABUX,Email
422958245,10/28/2015,292509213,FRESX,Email
422958246,2/27/2016,956423913,GWPAX,Visit
422958247,2/19/2015,515911042,LALDX,Web Visit
422958248,2/2/2016,492058879,FSIVX,Web Visit
422958249,6/14/2015,100874725,ANEFX,Web Visit
422958250,8/24/2015,551948861,FFFDX,Email
422958251,9/11/2015,143785010,VVIAX,Call
422958252,10/7/2015,108630607,STFGX,Call
422958253,12/25/2015,133439109,VFIFX,Visit
422958254,2/14/2016,188643938,USHYX,Web Visit
422958255,3/14/2015,412996994,FIGRX,Email
422958256,5/21/2015,592805737,PONAX,Call
422958257,3/8/2016,136858202,FLVCX,Visit
422958258,12/15/2015,700156180,VIPSX,Web Visit
422958259,3/23/2015,108388421,VGELX,Email
422958260,7/29/2015,322113311,VUSTX,Call
422958261,4/12/2015,319408417,MCLOX,Email
422958262,12/31/2015,460317431,FSDIX,Call
422958263,11/17/2015,127509523,PTTCX,Call
422958264,9/11/2015,380236187,FPURX,Email
422958265,5/22/2015,464815592,VIMSX,Email
422958266,12/24/2015,489291212,TWHIX,Email
422958267,5/9/2015,458288135,FSICX,Call
422958268,1/5/2016,227254625,PRLAX,Email
422958269,3/11/2015,297065190,FASIX,Web Visit
422958270,3/22/2016,387152340,PRWCX,Email
422958271,1/5/2016,446165692,VBTLX,Web Visit
422958272,6/10/2015,145463801,FSCSX,Email
422958273,1/22/2016,918122237,SHRAX,Web Visit
422958274,8/29/2015,180002173,PRUAX,Visit
422958275,8/18/2015,940098377,VFIDX,Call
422958276,11/20/2015,318611244,USBSX,Email
422958277,1/18/2015,959707458,LSBRX,Email
422958278,3/4/2015,180487125,HSGFX,Web Visit
422958279,8/27/2015,325653227,VTENX,Call
422958280,2/5/2016,196929335,FKGRX,Call
422958281,2/21/2016,719000349,VWINX,Call
422958282,3/13/2016,995908857,VEXPX,Call
422958283,11/6/2015,113329606,PRLAX,Visit
422958284,7/18/2015,144612874,NAESX,Call
422958285,3/17/2015,205042856,JABAX,Web Visit
422958286,11/19/2015,977829669,PNOPX,Visit
422958287,1/22/2016,404717491,FSEMX,Email
422958288,9/10/2015,522541073,VEMAX,Email
422958289,1/10/2015,747696405,FNCMX,Visit
422958290,4/4/2015,140967480,FSICX,Web Visit
422958291,4/22/2015,577310570,VITPX,Web Visit
422958292,3/31/2015,936177678,TEGBX,Call
422958293,8/19/2015,109724902,YAFFX,Email
422958294,2/24/2016,242514916,VFIFX,Email
422958295,2/19/2015,276034952,TRREX,Web Visit
422958296,9/7/2015,615244020,PRSVX,Web Visit
422958297,2/8/2015,691393142,POAGX,Web Visit
422958298,8/5/2015,428064206,GABUX,Visit
422958299,1/31/2015,209209408,JABAX,Web Visit
422958300,1/3/2016,834496168,TWEIX,Visit
422958301,1/5/2016,645430110,FGRIX,Visit
422958302,12/31/2015,783735508,VTABX,Web Visit
422958303,8/24/2015,480484868,FKGRX,Web Visit
422958304,12/31/2015,693425901,TIBCX,Web Visit
422958305,12/17/2015,581229407,FHKCX,Visit
422958306,8/14/2015,270058165,GWPAX,Call
422958307,10/8/2015,498583788,FSPHX,Call
422958308,2/22/2016,108317906,SGROX,Web Visit
422958309,8/13/2015,429199107,VMRGX,Email
422958310,3/5/2015,313913406,ARTIX,Email
422958311,3/4/2015,372483984,USSPX,Call
422958312,3/31/2015,373711804,VGHAX,Visit
422958313,9/28/2015,485788124,STFGX,Call
422958314,2/8/2016,622479646,TRBCX,Visit
422958315,2/15/2015,901769092,AMECX,Email
422958316,12/30/2015,153902317,POSKX,Call
422958317,11/15/2015,373211693,VTHRX,Web Visit
422958318,4/26/2015,729749631,VTENX,Web Visit
422958319,9/4/2015,508610489,SPHIX,Call
422958320,9/5/2015,998577405,VQNPX,Call
422958321,4/13/2015,916452616,VSGAX,Call
422958322,10/1/2015,677950850,FSRPX,Call
422958323,4/28/2015,424834695,MCHFX,Visit
422958324,10/4/2015,121705735,PRBLX,Email
422958325,9/19/2015,392242862,VFICX,Web Visit
422958326,2/4/2016,655388829,VSGAX,Web Visit
422958327,7/28/2015,249276345,VBMPX,Visit
422958328,7/6/2015,658137915,FIGRX,Visit
422958329,11/10/2015,205413739,ABNDX,Call
422958330,7/29/2015,453434244,FRESX,Call
422958331,2/2/2015,204110483,TRRGX,Visit
422958332,1/19/2016,283085131,VBIIX,Email
422958333,3/8/2016,285948376,FAGIX,Email
422958334,11/19/2015,714605143,GFACX,Visit
422958335,10/17/2015,511379688,VGENX,Call
422958336,9/26/2015,317187368,GENIX,Visit
422958337,4/14/2015,281546408,VFIJX,Web Visit
422958338,3/18/2015,659570694,USAIX,Visit
422958339,8/7/2015,185441930,ANWPX,Visit
422958340,4/19/2015,252505682,TIBCX,Call
422958341,10/21/2015,400922174,RERCX,Call
422958342,6/6/2015,639030675,VBTLX,Visit
422958343,5/19/2015,646207502,RPMGX,Email
422958344,3/17/2015,647739747,CWGIX,Email
422958345,1/14/2016,546146151,VEIPX,Email
422958346,8/12/2015,418042055,FLCSX,Email
422958347,1/1/2015,654465375,VHCOX,Visit
422958348,1/29/2015,481887911,FRIFX,Call
422958349,2/9/2015,284379316,VFIFX,Email
422958350,8/20/2015,756094571,JANDX,Call
422958351,8/30/2015,314966122,VHGEX,Visit
422958352,10/30/2015,469996332,FMAGX,Visit
422958353,10/9/2015,524707168,FRESX,Visit
422958354,2/28/2015,490063531,VHDYX,Web Visit
422958355,1/20/2015,980672487,MCHFX,Call
422958356,2/15/2016,207814809,FKGRX,Call
422958357,2/26/2016,535798694,PENNX,Call
422958358,12/16/2015,381758249,VGSNX,Call
422958359,4/19/2015,507030118,PONDX,Web Visit
422958360,7/6/2015,167224452,PRPFX,Email
422958361,1/17/2015,277397729,SHRAX,Web Visit
422958362,3/3/2015,325764566,JNGLX,Visit
422958363,11/19/2015,213386291,VTWNX,Call
422958364,7/26/2015,324775784,YACKX,Visit
422958365,2/1/2016,410674217,FSCRX,Web Visit
422958366,10/3/2015,518789895,POGRX,Email
422958367,5/15/2015,326019537,FSTVX,Call
422958368,7/3/2015,131178210,PGRWX,Visit
422958369,11/13/2015,286923854,NAESX,Web Visit
422958370,8/9/2015,245472242,SPECX,Visit
422958371,8/27/2015,111695580,SMMIX,Call
422958372,2/24/2015,632544475,VEXRX,Visit
422958373,11/26/2015,877412117,POGRX,Email
422958374,12/28/2015,168153802,PRGFX,Web Visit
422958375,12/25/2015,216159528,TRRKX,Visit
422958376,1/31/2015,532156725,VMLUX,Web Visit
422958377,8/29/2015,112862660,PRASX,Web Visit
422958378,1/26/2015,162090295,PONAX,Email
422958379,5/6/2015,669453714,VSIAX,Call
422958380,8/3/2015,180796183,FBALX,Call
422958381,9/23/2015,428524245,VIGAX,Call
422958382,3/31/2015,309115858,ITHAX,Visit
422958383,6/9/2015,424206572,FDFAX,Web Visit
422958384,11/29/2015,122825506,MDDVX,Web Visit
422958385,6/3/2015,108896553,VASGX,Visit
422958386,7/28/2015,578344846,VTTHX,Call
422958387,3/8/2016,426087547,VTTHX,Email
422958388,10/31/2015,211333062,FSICX,Web Visit
422958389,2/1/2016,523907201,TBGVX,Call
422958390,4/15/2015,993220224,FSNGX,Web Visit
422958391,8/15/2015,584119731,SPECX,Visit
422958392,5/16/2015,197750355,FSDIX,Call
422958393,7/31/2015,881287438,JAMRX,Visit
422958394,11/22/2015,185568743,VIFSX,Visit
422958395,1/20/2016,560309108,FBSOX,Email
422958396,11/1/2015,888880002,USHYX,Email
422958397,2/21/2016,266355050,RERFX,Call
422958398,12/12/2015,118291191,FFFDX,Call
422958399,2/21/2016,603298739,VTINX,Web Visit
422958400,3/28/2016,560821237,VDAIX,Web Visit
422958401,12/17/2015,736848148,HAINX,Email
422958402,5/31/2015,457228776,PONCX,Email
422958403,12/15/2015,483675389,PRHYX,Call
422958404,7/2/2015,379418965,VGSTX,Visit
422958405,5/7/2015,286442480,VSEQX,Email
422958406,10/19/2015,159255449,ODVYX,Email
422958407,4/29/2015,123724032,FSDIX,Visit
422958408,1/22/2015,337811645,ONGIX,Web Visit
422958409,5/12/2015,823119934,VWIAX,Web Visit
422958410,7/19/2015,113478837,VTENX,Call
422958411,5/13/2015,429808797,FGMNX,Email
422958412,5/22/2015,587272584,VSEQX,Email
422958413,4/29/2015,378669545,FDVLX,Visit
422958414,4/7/2015,469043109,VWIUX,Call
422958415,10/7/2015,436475424,ICPAX,Web Visit
422958416,1/30/2015,634919930,FSENX,Web Visit
422958417,7/2/2015,902970691,FLCSX,Call
422958418,12/19/2015,131345423,VTSNX,Call
422958419,5/14/2015,490913023,YAFFX,Web Visit
422958420,7/14/2015,722757283,JATTX,Web Visit
